,NDC,Manufacturer,Product,Product Launch Date,Estimated LOE Date,Major Class,Acute/Chronic,Prod Form,Pack Size,Pack Quantity,Date,Year,Month,TRx,Previous_TRx,TRx_cumulative,WAC,Pct_change,Changed
136213,944462801,Baxalta Inc a Shire Company,ADYNOVATE 12/2015 TAK,12/1/2015 0:00,Mar-27,BLOOD COAGULATION,CHRONIC,INJECTABLES,1,1.0,2019_07,2019,7,115,97.0,762.0,2.1,0.0,0
136214,944462801,Baxalta Inc a Shire Company,ADYNOVATE 12/2015 TAK,12/1/2015 0:00,Mar-27,BLOOD COAGULATION,CHRONIC,INJECTABLES,1,1.0,2019_08,2019,8,92,115.0,854.0,2.1,0.0,0
136215,944462801,Baxalta Inc a Shire Company,ADYNOVATE 12/2015 TAK,12/1/2015 0:00,Mar-27,BLOOD COAGULATION,CHRONIC,INJECTABLES,1,1.0,2019_09,2019,9,95,92.0,949.0,2.1,0.0,0
136216,944462801,Baxalta Inc a Shire Company,ADYNOVATE 12/2015 TAK,12/1/2015 0:00,Mar-27,BLOOD COAGULATION,CHRONIC,INJECTABLES,1,1.0,2019_10,2019,10,81,95.0,1030.0,2.1,0.0,0
136217,944462801,Baxalta Inc a Shire Company,ADYNOVATE 12/2015 TAK,12/1/2015 0:00,Mar-27,BLOOD COAGULATION,CHRONIC,INJECTABLES,1,1.0,2019_11,2019,11,80,81.0,1110.0,2.1,0.0,0
136218,944462801,Baxalta Inc a Shire Company,ADYNOVATE 12/2015 TAK,12/1/2015 0:00,Mar-27,BLOOD COAGULATION,CHRONIC,INJECTABLES,1,1.0,2019_12,2019,12,88,80.0,1198.0,2.1,0.0,0
136219,944462801,Baxalta Inc a Shire Company,ADYNOVATE 12/2015 TAK,12/1/2015 0:00,Mar-27,BLOOD COAGULATION,CHRONIC,INJECTABLES,1,1.0,2020_01,2020,1,86,88.0,86.0,2.1,0.0,0
136220,944462801,Baxalta Inc a Shire Company,ADYNOVATE 12/2015 TAK,12/1/2015 0:00,Mar-27,BLOOD COAGULATION,CHRONIC,INJECTABLES,1,1.0,2020_02,2020,2,77,86.0,163.0,2.16,0.02857142857142869,1
136221,944462801,Baxalta Inc a Shire Company,ADYNOVATE 12/2015 TAK,12/1/2015 0:00,Mar-27,BLOOD COAGULATION,CHRONIC,INJECTABLES,1,1.0,2020_03,2020,3,97,77.0,260.0,2.16,0.0,0
136222,944462801,Baxalta Inc a Shire Company,ADYNOVATE 12/2015 TAK,12/1/2015 0:00,Mar-27,BLOOD COAGULATION,CHRONIC,INJECTABLES,1,1.0,2020_04,2020,4,60,97.0,320.0,2.16,0.0,0
136223,944462801,Baxalta Inc a Shire Company,ADYNOVATE 12/2015 TAK,12/1/2015 0:00,Mar-27,BLOOD COAGULATION,CHRONIC,INJECTABLES,1,1.0,2020_05,2020,5,71,60.0,391.0,2.16,0.0,0
136224,944462801,Baxalta Inc a Shire Company,ADYNOVATE 12/2015 TAK,12/1/2015 0:00,Mar-27,BLOOD COAGULATION,CHRONIC,INJECTABLES,1,1.0,2020_06,2020,6,72,71.0,463.0,2.16,0.0,0
136225,944462801,Baxalta Inc a Shire Company,ADYNOVATE 12/2015 TAK,12/1/2015 0:00,Mar-27,BLOOD COAGULATION,CHRONIC,INJECTABLES,1,1.0,2020_07,2020,7,48,72.0,511.0,2.16,0.0,0
140416,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2016_08,2016,8,57,,57.0,14.46667,,0
140417,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2016_09,2016,9,494,57.0,551.0,14.46667,0.0,0
140418,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2016_10,2016,10,670,494.0,1221.0,14.46667,0.0,0
140419,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2016_11,2016,11,733,670.0,1954.0,14.46667,0.0,0
140420,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2016_12,2016,12,755,733.0,2709.0,14.46667,0.0,0
140421,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2017_01,2017,1,629,755.0,629.0,14.46667,0.0,0
140422,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2017_02,2017,2,693,629.0,1322.0,15.866660000000001,0.0967734800061104,1
140423,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2017_03,2017,3,765,693.0,2087.0,15.866660000000001,0.0,0
140424,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2017_04,2017,4,708,765.0,2795.0,15.866660000000001,0.0,0
140425,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2017_05,2017,5,871,708.0,3666.0,15.866660000000001,0.0,0
140426,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2017_06,2017,6,828,871.0,4494.0,15.866660000000001,0.0,0
140427,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2017_07,2017,7,730,828.0,5224.0,15.866660000000001,0.0,0
140428,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2017_08,2017,8,721,730.0,5945.0,15.866660000000001,0.0,0
140429,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2017_09,2017,9,574,721.0,6519.0,15.866660000000001,0.0,0
140430,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2017_10,2017,10,516,574.0,7035.0,15.866660000000001,0.0,0
140431,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2017_11,2017,11,444,516.0,7479.0,15.866660000000001,0.0,0
140432,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2017_12,2017,12,360,444.0,7839.0,15.866660000000001,0.0,0
140433,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2018_01,2018,1,361,360.0,361.0,15.866660000000001,0.0,0
140434,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2018_02,2018,2,290,361.0,651.0,18.2,0.14705930548710322,1
140435,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2018_03,2018,3,323,290.0,974.0,18.2,0.0,0
140436,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2018_04,2018,4,273,323.0,1247.0,18.2,0.0,0
140437,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2018_05,2018,5,316,273.0,1563.0,18.2,0.0,0
140438,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2018_06,2018,6,306,316.0,1869.0,18.2,0.0,0
140439,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2018_07,2018,7,363,306.0,2232.0,18.2,0.0,0
140440,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2018_08,2018,8,351,363.0,2583.0,18.2,0.0,0
140441,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2018_09,2018,9,269,351.0,2852.0,18.2,0.0,0
140442,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2018_10,2018,10,324,269.0,3176.0,18.2,0.0,0
140443,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2018_11,2018,11,294,324.0,3470.0,18.2,0.0,0
140444,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2018_12,2018,12,246,294.0,3716.0,18.2,0.0,0
140445,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2019_01,2019,1,213,246.0,213.0,18.2,0.0,0
140446,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2019_02,2019,2,125,213.0,338.0,20.002,0.09901098901098893,1
140447,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2019_03,2019,3,83,125.0,421.0,20.002,0.0,0
140448,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2019_04,2019,4,86,83.0,507.0,20.002,0.0,0
140449,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2019_05,2019,5,194,86.0,701.0,20.002,0.0,0
140450,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2019_06,2019,6,205,194.0,906.0,20.002,0.0,0
140451,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2019_07,2019,7,247,205.0,1153.0,20.002,0.0,0
140452,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2019_08,2019,8,243,247.0,1396.0,20.002,0.0,0
140453,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2019_09,2019,9,243,243.0,1639.0,20.002,0.0,0
140454,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2019_10,2019,10,242,243.0,1881.0,20.002,0.0,0
140455,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2019_11,2019,11,216,242.0,2097.0,20.002,0.0,0
140456,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2019_12,2019,12,220,216.0,2317.0,20.002,0.0,0
140457,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2020_01,2020,1,171,220.0,171.0,20.002,0.0,0
140458,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2020_02,2020,2,148,171.0,319.0,21.002,0.049995000499950086,1
140459,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2020_03,2020,3,174,148.0,493.0,21.002,0.0,0
140460,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2020_04,2020,4,130,174.0,623.0,21.002,0.0,0
140461,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2020_05,2020,5,164,130.0,787.0,21.002,0.0,0
140462,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2020_06,2020,6,155,164.0,942.0,21.002,0.0,0
140463,16110051815,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,15.0,2020_07,2020,7,160,155.0,1102.0,21.002,0.0,0
140464,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2016_08,2016,8,83,,83.0,13.833329999999998,,0
140465,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2016_09,2016,9,348,83.0,431.0,13.833329999999998,0.0,0
140466,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2016_10,2016,10,572,348.0,1003.0,13.833329999999998,0.0,0
140467,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2016_11,2016,11,702,572.0,1705.0,13.833329999999998,0.0,0
140468,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2016_12,2016,12,864,702.0,2569.0,13.833329999999998,0.0,0
140469,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2017_01,2017,1,633,864.0,633.0,13.833329999999998,0.0,0
140470,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2017_02,2017,2,614,633.0,1247.0,15.2,0.09879544549287857,1
140471,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2017_03,2017,3,663,614.0,1910.0,15.2,0.0,0
140472,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2017_04,2017,4,698,663.0,2608.0,15.2,0.0,0
140473,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2017_05,2017,5,862,698.0,3470.0,15.2,0.0,0
140474,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2017_06,2017,6,883,862.0,4353.0,15.2,0.0,0
140475,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2017_07,2017,7,576,883.0,4929.0,15.2,0.0,0
140476,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2017_08,2017,8,669,576.0,5598.0,15.2,0.0,0
140477,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2017_09,2017,9,562,669.0,6160.0,15.2,0.0,0
140478,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2017_10,2017,10,530,562.0,6690.0,15.2,0.0,0
140479,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2017_11,2017,11,315,530.0,7005.0,15.2,0.0,0
140480,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2017_12,2017,12,295,315.0,7300.0,15.2,0.0,0
140481,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2018_01,2018,1,205,295.0,205.0,15.2,0.0,0
140482,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2018_02,2018,2,191,205.0,396.0,17.46666,0.14912236842105275,1
140483,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2018_03,2018,3,206,191.0,602.0,17.46666,0.0,0
140484,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2018_04,2018,4,178,206.0,780.0,17.46666,0.0,0
140485,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2018_05,2018,5,201,178.0,981.0,17.46666,0.0,0
140486,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2018_06,2018,6,211,201.0,1192.0,17.46666,0.0,0
140487,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2018_07,2018,7,191,211.0,1383.0,17.46666,0.0,0
140488,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2018_08,2018,8,171,191.0,1554.0,17.46666,0.0,0
140489,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2018_09,2018,9,160,171.0,1714.0,17.46666,0.0,0
140490,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2018_10,2018,10,171,160.0,1885.0,17.46666,0.0,0
140491,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2018_11,2018,11,151,171.0,2036.0,17.46666,0.0,0
140492,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2018_12,2018,12,130,151.0,2166.0,17.46666,0.0,0
140493,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2019_01,2019,1,106,130.0,106.0,17.46666,0.0,0
140494,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2019_02,2019,2,69,106.0,175.0,19.195999999999998,0.09900805305650873,1
140495,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2019_03,2019,3,70,69.0,245.0,19.195999999999998,0.0,0
140496,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2019_04,2019,4,63,70.0,308.0,19.195999999999998,0.0,0
140497,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2019_05,2019,5,58,63.0,366.0,19.195999999999998,0.0,0
140498,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2019_06,2019,6,65,58.0,431.0,19.195999999999998,0.0,0
140499,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2019_07,2019,7,54,65.0,485.0,19.195999999999998,0.0,0
140500,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2019_08,2019,8,104,54.0,589.0,19.195999999999998,0.0,0
140501,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2019_09,2019,9,107,104.0,696.0,19.195999999999998,0.0,0
140502,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2019_10,2019,10,127,107.0,823.0,19.195999999999998,0.0,0
140503,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2019_11,2019,11,91,127.0,914.0,19.195999999999998,0.0,0
140504,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2019_12,2019,12,123,91.0,1037.0,19.195999999999998,0.0,0
140505,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2020_01,2020,1,78,123.0,78.0,19.195999999999998,0.0,0
140506,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2020_02,2020,2,64,78.0,142.0,20.15566,0.04999270681391943,1
140507,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2020_03,2020,3,64,64.0,206.0,20.15566,0.0,0
140508,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2020_04,2020,4,51,64.0,257.0,20.15566,0.0,0
140509,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2020_05,2020,5,47,51.0,304.0,20.15566,0.0,0
140510,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2020_06,2020,6,43,47.0,347.0,20.15566,0.0,0
140511,16110051830,Aqua Pharmaceuticals,ALTABAX 05/2007 A+L,5/1/2007 0:00,Apr-21,DERMATOLOGICS,ACUTE,DERMATOLOGICALS,1,30.0,2020_07,2020,7,56,43.0,403.0,20.15566,0.0,0
142503,24208050402,Bausch and Lomb Pharmaceuticals Inc a wholly-owned subsidiary of Valeant,VYZULTA 12/2017 B.U,12/1/2017 0:00,Oct-25,MIOTICS+ANTIGLAUCOMA PREPS,CHRONIC,OPHTHALMICS,1,2.5,2018_10,2018,10,1667,,1667.0,72.0,,0
142504,24208050402,Bausch and Lomb Pharmaceuticals Inc a wholly-owned subsidiary of Valeant,VYZULTA 12/2017 B.U,12/1/2017 0:00,Oct-25,MIOTICS+ANTIGLAUCOMA PREPS,CHRONIC,OPHTHALMICS,1,2.5,2018_11,2018,11,2079,1667.0,3746.0,72.0,0.0,0
142505,24208050402,Bausch and Lomb Pharmaceuticals Inc a wholly-owned subsidiary of Valeant,VYZULTA 12/2017 B.U,12/1/2017 0:00,Oct-25,MIOTICS+ANTIGLAUCOMA PREPS,CHRONIC,OPHTHALMICS,1,2.5,2018_12,2018,12,2659,2079.0,6405.0,72.0,0.0,0
