,Unnamed: 0,NDC,Manufacturer,Product,Product Launch Date,Estimated LOE Date,Major Class,Acute/Chronic,Prod Form,Pack Size,Pack Quantity,Date,Year,Month,TRx,Previous_TRx,TRx_cumulative,WAC,Pct_change,Changed,total_avg_TRx,Unnamed: 21,months_since_change,Months to Expiry
6494,44192,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/3/2017,2017,3,621,600,1864,3.94714,0,0,456.6969697,,0.033333333,
6495,44193,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/4/2017,2017,4,566,621,2430,3.94714,0,0,456.6969697,,0.066666667,
6496,44194,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/5/2017,2017,5,561,566,2991,3.94714,0,0,456.6969697,,0.1,
6497,44195,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/6/2017,2017,6,524,561,3515,3.94714,0,0,456.6969697,,0.133333333,
6498,44196,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/7/2017,2017,7,579,524,4094,3.94714,0,0,456.6969697,,0.166666667,
6499,44197,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/8/2017,2017,8,540,579,4634,3.94714,0,0,456.6969697,,0.2,
6500,44198,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/9/2017,2017,9,485,540,5119,3.94714,0,0,456.6969697,,0.233333333,
6501,44199,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/10/2017,2017,10,508,485,5627,3.94714,0,0,456.6969697,,0.266666667,
6502,44200,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/11/2017,2017,11,492,508,6119,3.94714,0,0,456.6969697,,0.3,
6503,44201,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/12/2017,2017,12,486,492,6605,3.94714,0,0,456.6969697,,0.333333333,
6504,44202,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/1/2018,2018,1,512,486,512,3.94714,0,0,456.6969697,,12.13333333,
6505,44203,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/2/2018,2018,2,417,512,929,3.94714,0,0,456.6969697,,12.16666667,
6506,44204,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/3/2018,2018,3,457,417,1386,3.94714,0,0,456.6969697,,12.2,
6507,44205,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/4/2018,2018,4,463,457,1849,3.94714,0,0,456.6969697,,12.23333333,
6508,44206,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/5/2018,2018,5,500,463,2349,3.94714,0,0,456.6969697,,12.26666667,
6509,44207,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/6/2018,2018,6,433,500,2782,3.94714,0,0,456.6969697,,12.3,
6510,44208,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/7/2018,2018,7,406,433,3188,4.31785,0.093918635,1,456.6969697,,12.33333333,
6511,44209,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/8/2018,2018,8,411,406,3599,4.31785,0,0,456.6969697,,0.033333333,
6512,44210,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/9/2018,2018,9,386,411,3985,4.31785,0,0,456.6969697,,0.066666667,
6513,44211,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/10/2018,2018,10,402,386,4387,4.31785,0,0,456.6969697,,0.1,
6514,44212,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/11/2018,2018,11,375,402,4762,4.31785,0,0,456.6969697,,0.133333333,
6515,44213,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/12/2018,2018,12,383,375,5145,4.31785,0,0,456.6969697,,0.166666667,
6516,44214,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/1/2019,2019,1,373,383,373,4.31785,0,0,456.6969697,,11.96666667,
6517,44215,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/2/2019,2019,2,329,373,702,4.72357,0.093963431,1,456.6969697,,12,
6518,44216,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/3/2019,2019,3,353,329,1055,4.72357,0,0,456.6969697,,0.033333333,
6519,44217,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/4/2019,2019,4,344,353,1399,4.72357,0,0,456.6969697,,0.066666667,
6520,44218,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/5/2019,2019,5,339,344,1738,4.72357,0,0,456.6969697,,0.1,
6521,44219,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/6/2019,2019,6,333,339,2071,4.72357,0,0,456.6969697,,0.133333333,
6522,44220,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/7/2019,2019,7,353,333,2424,4.72357,0,0,456.6969697,,0.166666667,
6523,44221,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/8/2019,2019,8,360,353,2784,4.72357,0,0,456.6969697,,0.2,
6524,44222,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/9/2019,2019,9,301,360,3085,4.72357,0,0,456.6969697,,0.233333333,
6525,44223,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/10/2019,2019,10,310,301,3395,4.72357,0,0,456.6969697,,0.266666667,
6526,44224,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/11/2019,2019,11,304,310,3699,4.72357,0,0,456.6969697,,0.3,
6527,44225,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/12/2019,2019,12,352,304,4051,4.72357,0,0,456.6969697,,0.333333333,
6528,44226,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/1/2020,2020,1,508,352,508,4.72357,0,0,456.6969697,,12.13333333,
6529,44227,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/2/2020,2020,2,584,508,1092,5.02571,0.063964332,1,456.6969697,,12.16666667,
6530,44228,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/3/2020,2020,3,520,584,1612,5.02571,0,0,456.6969697,,0.033333333,
6531,44229,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/4/2020,2020,4,425,520,2037,5.02571,0,0,456.6969697,,0.066666667,
6532,44230,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/5/2020,2020,5,404,425,2441,5.02571,0,0,456.6969697,,0.1,
6533,44231,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/6/2020,2020,6,379,404,2820,5.02571,0,0,456.6969697,,0.133333333,
6534,44232,51285012870,Teva Women's Health Inc.,LOESTRIN-FE 1.5/30-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/7/2020,2020,7,389,379,3209,5.02571,0,0,456.6969697,,0.166666667,
6535,44233,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/2/2015,2015,2,0,,0,3.46914,,0,899.3787879,,0,
6536,44234,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/3/2015,2015,3,24,0,24,3.46914,0,0,899.3787879,,0,
6537,44235,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/4/2015,2015,4,137,24,161,3.46914,0,0,899.3787879,,0,
6538,44236,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/5/2015,2015,5,305,137,466,3.46914,0,0,899.3787879,,0,
6539,44237,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/6/2015,2015,6,509,305,975,3.46914,0,0,899.3787879,,0,
6540,44238,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/7/2015,2015,7,629,509,1604,3.46914,0,0,899.3787879,,0,
6541,44239,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/8/2015,2015,8,743,629,2347,3.46914,0,0,899.3787879,,0,
6542,44240,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/9/2015,2015,9,846,743,3193,3.46914,0,0,899.3787879,,0,
6543,44241,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/10/2015,2015,10,912,846,4105,3.46914,0,0,899.3787879,,0,
6544,44242,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/11/2015,2015,11,971,912,5076,3.46914,0,0,899.3787879,,0,
6545,44243,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/12/2015,2015,12,1039,971,6115,3.46914,0,0,899.3787879,,0,
6546,44244,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/1/2016,2016,1,1007,1039,1007,3.60792,0.040004151,1,899.3787879,,0,
6547,44245,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/2/2016,2016,2,1002,1007,2009,3.60792,0,0,899.3787879,,0.033333333,
6548,44246,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/3/2016,2016,3,1122,1002,3131,3.60792,0,0,899.3787879,,0.066666667,
6549,44247,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/4/2016,2016,4,1012,1122,4143,3.60792,0,0,899.3787879,,0.1,
6550,44248,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/5/2016,2016,5,1098,1012,5241,3.60792,0,0,899.3787879,,0.133333333,
6551,44249,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/6/2016,2016,6,1119,1098,6360,3.60792,0,0,899.3787879,,0.166666667,
6552,44250,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/7/2016,2016,7,1072,1119,7432,3.60792,0,0,899.3787879,,0.2,
6553,44251,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/8/2016,2016,8,1172,1072,8604,3.60792,0,0,899.3787879,,0.233333333,
6554,44252,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/9/2016,2016,9,1112,1172,9716,3.60792,0,0,899.3787879,,0.266666667,
6555,44253,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/10/2016,2016,10,1365,1112,11081,3.60792,0,0,899.3787879,,0.3,
6556,44254,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/11/2016,2016,11,1461,1365,12542,3.60792,0,0,899.3787879,,0.333333333,
6557,44255,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/12/2016,2016,12,1613,1461,14155,3.60792,0,0,899.3787879,,0.366666667,
6558,44256,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/1/2017,2017,1,1379,1613,1379,3.60792,0,0,899.3787879,,12.2,
6559,44257,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/2/2017,2017,2,1141,1379,2520,3.94714,0.094020932,1,899.3787879,,12.23333333,
6560,44258,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/3/2017,2017,3,1268,1141,3788,3.94714,0,0,899.3787879,,0.033333333,
6561,44259,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/4/2017,2017,4,1164,1268,4952,3.94714,0,0,899.3787879,,0.066666667,
6562,44260,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/5/2017,2017,5,1207,1164,6159,3.94714,0,0,899.3787879,,0.1,
6563,44261,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/6/2017,2017,6,1136,1207,7295,3.94714,0,0,899.3787879,,0.133333333,
6564,44262,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/7/2017,2017,7,1065,1136,8360,3.94714,0,0,899.3787879,,0.166666667,
6565,44263,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/8/2017,2017,8,1146,1065,9506,3.94714,0,0,899.3787879,,0.2,
6566,44264,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/9/2017,2017,9,1019,1146,10525,3.94714,0,0,899.3787879,,0.233333333,
6567,44265,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/10/2017,2017,10,1055,1019,11580,3.94714,0,0,899.3787879,,0.266666667,
6568,44266,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/11/2017,2017,11,997,1055,12577,3.94714,0,0,899.3787879,,0.3,
6569,44267,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/12/2017,2017,12,1006,997,13583,3.94714,0,0,899.3787879,,0.333333333,
6570,44268,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/1/2018,2018,1,1052,1006,1052,3.94714,0,0,899.3787879,,12.13333333,
6571,44269,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/2/2018,2018,2,948,1052,2000,3.94714,0,0,899.3787879,,12.16666667,
6572,44270,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/3/2018,2018,3,968,948,2968,3.94714,0,0,899.3787879,,12.2,
6573,44271,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/4/2018,2018,4,983,968,3951,3.94714,0,0,899.3787879,,12.23333333,
6574,44272,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/5/2018,2018,5,966,983,4917,3.94714,0,0,899.3787879,,12.26666667,
6575,44273,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/6/2018,2018,6,920,966,5837,3.94714,0,0,899.3787879,,12.3,
6576,44274,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/7/2018,2018,7,875,920,6712,4.31785,0.093918635,1,899.3787879,,12.33333333,
6577,44275,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/8/2018,2018,8,795,875,7507,4.31785,0,0,899.3787879,,0.033333333,
6578,44276,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/9/2018,2018,9,776,795,8283,4.31785,0,0,899.3787879,,0.066666667,
6579,44277,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/10/2018,2018,10,729,776,9012,4.31785,0,0,899.3787879,,0.1,
6580,44278,51285012570,Teva Women's Health Inc.,LOESTRIN-FE 1/20-28 09/1976 T3V,9/1/1976 0:00,Unspecified,"HORMONAL CONTRACEPTION, SYSTEMIC&TOPICAL",CHRONIC,ORALS,5,28,1/11/2018,2018,11,711,729,9723,4.31785,0,0,899.3787879,,0.133333333,
