NDC,cluster,Major_Class,Acute_Chronic,Prod_Form
78024115,1,IMMUNOSUPPRESSANTS,ACUTE,ORALS
78024615,1,IMMUNOSUPPRESSANTS,ACUTE,ORALS
78024815,1,IMMUNOSUPPRESSANTS,ACUTE,ORALS
78024915,1,ONCOLOGICS,CHRONIC,ORALS
78027422,1,IMMUNOSUPPRESSANTS,ACUTE,ORALS
78031434,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
78031534,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
78032705,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
78033705,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
78035205,1,ANTIDIABETICS,CHRONIC,ORALS
78035405,1,LIPID REGULATORS,CHRONIC,ORALS
78035415,1,LIPID REGULATORS,CHRONIC,ORALS
78035752,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
78035834,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
78035934,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
78036034,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
78036405,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
78037005,1,ADHD,CHRONIC,ORALS
78037105,1,ADHD,CHRONIC,ORALS
78037205,1,ADHD,CHRONIC,ORALS
78037905,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
78038005,1,ADHD,CHRONIC,ORALS
78038105,1,ADHD,CHRONIC,ORALS
78038205,1,ADHD,CHRONIC,ORALS
78038334,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
78038566,1,IMMUNOSUPPRESSANTS,ACUTE,ORALS
78038666,1,IMMUNOSUPPRESSANTS,ACUTE,ORALS
78040134,1,ONCOLOGICS,ACUTE,ORALS
78040505,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
78040605,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
78040705,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
78040805,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
78040905,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
78041420,3,IMMUNOSUPPRESSANTS,ACUTE,ORALS
78041520,3,IMMUNOSUPPRESSANTS,ACUTE,ORALS
78041720,3,IMMUNOSUPPRESSANTS,ACUTE,ORALS
78042315,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
78042405,1,ADHD,CHRONIC,ORALS
78043005,1,ADHD,CHRONIC,ORALS
78043105,1,ADHD,CHRONIC,ORALS
78043205,1,ADHD,CHRONIC,ORALS
78043305,1,ADHD,CHRONIC,ORALS
78043405,1,ADHD,CHRONIC,ORALS
78043561,1,OSTEOPOROSIS,CHRONIC,INJECTABLES
78043905,1,ADHD,CHRONIC,ORALS
78044005,1,ADHD,CHRONIC,ORALS
78044105,1,ADHD,CHRONIC,ORALS
78045605,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
78045705,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
78046791,1,ALL OTHER THERAPEUTICS,ACUTE,INJECTABLES
78046815,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
78046915,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
78047015,1,ALL OTHER THERAPEUTICS,ACUTE,ORALS
78047134,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
78047234,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
78048815,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
78048915,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
78049015,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
78049115,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
78049305,1,ADHD,CHRONIC,ORALS
78050115,1,ANTI-ALZHEIMERS,CHRONIC,INSERTS/IMPLANTS
78050215,1,ANTI-ALZHEIMERS,CHRONIC,INSERTS/IMPLANTS
78050315,1,ANTI-ALZHEIMERS,CHRONIC,INSERTS/IMPLANTS
78050883,4,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
78050905,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
78051005,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
78051105,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
78051205,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
78052651,1,ONCOLOGICS,ACUTE,ORALS
78052687,4,ONCOLOGICS,ACUTE,ORALS
78052705,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
78054405,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
78054505,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
78055915,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
78056015,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
78056115,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
78056315,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
78056651,1,ONCOLOGICS,ACUTE,ORALS
78056751,1,ONCOLOGICS,ACUTE,ORALS
78056845,4,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
78059251,1,ONCOLOGICS,ACUTE,ORALS
78059287,3,ONCOLOGICS,ACUTE,ORALS
78059451,2,ONCOLOGICS,ACUTE,ORALS
78060805,1,ADHD,CHRONIC,ORALS
78060905,1,ADHD,CHRONIC,ORALS
78062051,2,ONCOLOGICS,ACUTE,ORALS
78062651,3,ONCOLOGICS,ACUTE,ORALS
78062751,3,ONCOLOGICS,ACUTE,ORALS
78062851,3,ONCOLOGICS,ACUTE,ORALS
78063035,1,ANTIBACTERIALS,ACUTE,INHALANTS
85056605,1,"CORTICOSTEROIDS, PLAIN & COMBO",ACUTE,INJECTABLES
85057502,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
85057505,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
85092401,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
85092402,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
85113201,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
85113301,1,"INTERFERONS, EXCL MS MARKET",CHRONIC,INJECTABLES
85116801,1,"INTERFERONS, EXCL MS MARKET",CHRONIC,INJECTABLES
85126401,1,"ALLERGY, SYSTEMIC & NASAL",CHRONIC,ORALS
85128801,1,"NASAL PREPS, TOPICAL",CHRONIC,NASAL
85132201,1,"ALLERGY, SYSTEMIC & NASAL",ACUTE,ORALS
85132801,1,SYST ANTIFUNGALS,ACUTE,ORALS
85133401,1,"ALLERGY, SYSTEMIC & NASAL",CHRONIC,ORALS
85134101,1,RESPIRATORY AGENTS,CHRONIC,LUNG
85134102,1,RESPIRATORY AGENTS,CHRONIC,LUNG
85134106,1,RESPIRATORY AGENTS,CHRONIC,LUNG
85134107,1,RESPIRATORY AGENTS,CHRONIC,LUNG
85136603,1,ONCOLOGICS,ACUTE,ORALS
85136604,1,ONCOLOGICS,ACUTE,ORALS
85141702,1,ONCOLOGICS,ACUTE,ORALS
85142504,1,ONCOLOGICS,ACUTE,ORALS
85146102,1,RESPIRATORY AGENTS,CHRONIC,LUNG
85314901,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
85314903,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
85432402,4,SYST ANTIFUNGALS,ACUTE,ORALS
85461001,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
85461005,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
85720601,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
85720607,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
87606005,1,ANTIDIABETICS,CHRONIC,ORALS
87606313,1,ANTIDIABETICS,CHRONIC,ORALS
87606413,1,ANTIDIABETICS,CHRONIC,ORALS
87607005,1,ANTIDIABETICS,CHRONIC,ORALS
87607111,1,ANTIDIABETICS,CHRONIC,ORALS
87663241,1,HIV ANTIVIRALS,CHRONIC,ORALS
87667117,4,HIV ANTIVIRALS,CHRONIC,ORALS
87667317,1,HIV ANTIVIRALS,CHRONIC,ORALS
88216030,1,IMMUNOLOGY,CHRONIC,ORALS
88216130,1,IMMUNOLOGY,CHRONIC,ORALS
88221905,1,ANTIDIABETICS,CHRONIC,INJECTABLES
88222033,1,ANTIDIABETICS,CHRONIC,INJECTABLES
88250033,1,ANTIDIABETICS,CHRONIC,INJECTABLES
88250205,1,ANTIDIABETICS,CHRONIC,INJECTABLES
131181067,4,NERVOUS SYSTEM DISORDERS,CHRONIC,INJECTABLES
131247735,3,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
131247760,3,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
131247835,3,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
131247860,4,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
131247935,3,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
131247960,3,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
131248035,3,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
131248060,3,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
131541070,3,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
131541071,3,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
140000401,1,OTHER CNS,CHRONIC,ORALS
140000501,1,OTHER CNS,CHRONIC,ORALS
140000514,1,OTHER CNS,CHRONIC,ORALS
140000601,1,OTHER CNS,CHRONIC,ORALS
140000614,1,OTHER CNS,CHRONIC,ORALS
145009025,1,DERMATOLOGICS,ACUTE,ORALS
145009125,1,DERMATOLOGICS,ACUTE,ORALS
169183311,1,ANTIDIABETICS,CHRONIC,INJECTABLES
169183411,1,ANTIDIABETICS,CHRONIC,INJECTABLES
169183711,1,ANTIDIABETICS,CHRONIC,INJECTABLES
169330312,4,ANTIDIABETICS,CHRONIC,INJECTABLES
169368512,1,ANTIDIABETICS,CHRONIC,INJECTABLES
169368712,1,ANTIDIABETICS,CHRONIC,INJECTABLES
169369619,1,ANTIDIABETICS,CHRONIC,INJECTABLES
169406012,4,ANTIDIABETICS,CHRONIC,INJECTABLES
169406013,3,ANTIDIABETICS,CHRONIC,INJECTABLES
169633910,4,ANTIDIABETICS,CHRONIC,INJECTABLES
169643810,4,ANTIDIABETICS,CHRONIC,INJECTABLES
169750111,1,ANTIDIABETICS,CHRONIC,INJECTABLES
173013555,1,MENTAL HEALTH,CHRONIC,ORALS
173034442,1,ANTI-ULCERANTS,CHRONIC,ORALS
173038879,1,"NASAL PREPS, TOPICAL",CHRONIC,NASAL
173039340,1,ANTI-ULCERANTS,CHRONIC,ORALS
173044600,1,"CANCER DETOX AG, ANTI-NAUSEANTS",ACUTE,ORALS
173044902,1,PAIN,ACUTE,INJECTABLES
173047800,1,PAIN,ACUTE,OTHER SYSTEMICS
173047900,1,PAIN,ACUTE,OTHER SYSTEMICS
173052000,3,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173052100,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173052300,1,PAIN,ACUTE,OTHER SYSTEMICS
173052400,1,PAIN,ACUTE,OTHER SYSTEMICS
173052600,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
173052700,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
173054700,1,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
173056200,1,PAIN,ACUTE,ORALS
173056504,1,"ANTIVIRALS, HERPES",CHRONIC,ORALS
173056510,1,"ANTIVIRALS, HERPES",CHRONIC,ORALS
173059402,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
173060002,4,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173060100,2,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173060102,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173060200,3,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173060202,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173063302,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
173063310,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
173064255,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
173064360,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
173064460,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
173066200,1,VIRAL HEPATITIS,ACUTE,ORALS
173066300,4,VIRAL HEPATITIS,ACUTE,ORALS
173066518,1,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
173067501,1,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
173067502,1,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
173068101,2,"COUGH COLD, INCL FLU ANTIVIRALS",ACUTE,INHALANTS
173068220,2,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173068221,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173068224,3,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173069500,1,RESPIRATORY AGENTS,CHRONIC,LUNG
173069504,4,RESPIRATORY AGENTS,CHRONIC,LUNG
173069600,1,RESPIRATORY AGENTS,CHRONIC,LUNG
173069604,1,RESPIRATORY AGENTS,CHRONIC,LUNG
173069700,1,RESPIRATORY AGENTS,CHRONIC,LUNG
173069704,2,RESPIRATORY AGENTS,CHRONIC,LUNG
173071204,1,BPH (BENIGN PROSTATIC HYPERTROPHY),CHRONIC,ORALS
173071215,1,BPH (BENIGN PROSTATIC HYPERTROPHY),CHRONIC,ORALS
173071520,3,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173071522,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173071620,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173071622,4,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173071720,4,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173071722,4,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173071820,4,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173071920,4,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173072020,2,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173072200,1,MENTAL HEALTH,CHRONIC,ORALS
173073500,1,PAIN,ACUTE,ORALS
173073601,1,PAIN,ACUTE,ORALS
173073701,1,PAIN,ACUTE,ORALS
173073900,1,PAIN,ACUTE,OTHER SYSTEMICS
173073902,1,PAIN,ACUTE,OTHER SYSTEMICS
173075400,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
173075500,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
173075600,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
173075700,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
173075800,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
173076000,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
173076100,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
173077202,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
173077402,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
173077602,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
173077702,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
173077800,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
173078100,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
173080913,1,BPH (BENIGN PROSTATIC HYPERTROPHY),CHRONIC,ORALS
173080959,1,BPH (BENIGN PROSTATIC HYPERTROPHY),CHRONIC,ORALS
173081728,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
173082204,1,ERECTILE DYSFUNCTION,CHRONIC,ORALS
173082318,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
173082418,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
173082618,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
173083013,1,ERECTILE DYSFUNCTION,CHRONIC,ORALS
173083113,1,ERECTILE DYSFUNCTION,CHRONIC,ORALS
173085910,3,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173085914,3,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173086118,3,ANTIDIABETICS,CHRONIC,ORALS
173086313,4,ANTIDIABETICS,CHRONIC,ORALS
173086906,3,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173086910,3,RESPIRATORY AGENTS,CHRONIC,INHALANTS
173093308,1,"ANTIVIRALS, HERPES",CHRONIC,ORALS
173093310,1,"ANTIVIRALS, HERPES",CHRONIC,ORALS
173093356,1,"ANTIVIRALS, HERPES",CHRONIC,ORALS
173094755,1,MENTAL HEALTH,CHRONIC,ORALS
178050001,3,ALL OTHER UROLOGICAL,ACUTE,ORALS
186000431,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
186000831,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
186001631,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
186001654,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
186003231,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
186003254,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
186016254,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
186032254,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
186037020,4,RESPIRATORY AGENTS,CHRONIC,INHALANTS
186037028,3,RESPIRATORY AGENTS,CHRONIC,INHALANTS
186037220,4,RESPIRATORY AGENTS,CHRONIC,INHALANTS
186037228,3,RESPIRATORY AGENTS,CHRONIC,INHALANTS
186061001,1,ANTI-ULCERANTS,CHRONIC,ORALS
186062501,1,ANTI-ULCERANTS,CHRONIC,ORALS
186077739,4,ANTICOAGULANTS,CHRONIC,ORALS
186077760,3,ANTICOAGULANTS,CHRONIC,ORALS
186091612,1,RESPIRATORY AGENTS,CHRONIC,LUNG
186091706,1,RESPIRATORY AGENTS,CHRONIC,LUNG
186108805,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
186109005,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
186109205,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
186109405,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
186198804,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
186198904,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
186199004,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
186401001,2,ANTI-ULCERANTS,CHRONIC,ORALS
186402001,1,ANTI-ULCERANTS,CHRONIC,ORALS
186402501,4,ANTI-ULCERANTS,CHRONIC,ORALS
186404001,1,ANTI-ULCERANTS,CHRONIC,ORALS
186405001,3,ANTI-ULCERANTS,CHRONIC,ORALS
186502031,1,ANTI-ULCERANTS,CHRONIC,ORALS
186502054,1,ANTI-ULCERANTS,CHRONIC,ORALS
186502082,1,ANTI-ULCERANTS,CHRONIC,ORALS
186504031,1,ANTI-ULCERANTS,CHRONIC,ORALS
186504054,1,ANTI-ULCERANTS,CHRONIC,ORALS
186504082,1,ANTI-ULCERANTS,CHRONIC,ORALS
187006301,1,OTHER CNS,CHRONIC,ORALS
187006401,1,OTHER CNS,CHRONIC,ORALS
187006501,1,OTHER CNS,CHRONIC,ORALS
187014090,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187014130,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187014190,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187014230,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187014290,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187014310,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187014330,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187014390,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187014601,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187019201,1,OTHER CARDIOVASCULARS,CHRONIC,ORALS
187065042,1,DERMATOLOGICS,ACUTE,ORALS
187073030,1,MENTAL HEALTH,CHRONIC,ORALS
187073090,1,MENTAL HEALTH,CHRONIC,ORALS
187073130,1,MENTAL HEALTH,CHRONIC,ORALS
187077147,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187077247,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187079247,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187079530,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187079542,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187079630,2,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187079730,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187079742,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187079942,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187093801,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
187099395,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
187099445,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
187170405,1,BLOOD COAGULATION,ACUTE,ORALS
187204530,4,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187204590,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187204630,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187204730,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187204930,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
187301030,1,OTHER CNS,CHRONIC,ORALS
187301220,1,OTHER CNS,CHRONIC,ORALS
187301330,1,OTHER CNS,CHRONIC,ORALS
187320447,4,ONCOLOGICS,ACUTE,DERMATOLOGICALS
187410010,4,GI PRODUCTS,CHRONIC,ORALS
187510001,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
187510102,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
187510203,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
187511560,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
187514850,4,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
187516045,3,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
187516220,3,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
187516245,3,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
187516420,3,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
187517015,3,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
187517045,3,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
187518006,2,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
187540004,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
187552675,1,ONCOLOGICS,ACUTE,ORALS
187560015,2,OCULAR ANTINEOVASCULARISATION,ACUTE,INJECTABLES
206886001,4,ANTIBACTERIALS,ACUTE,INJECTABLES
206886002,1,ANTIBACTERIALS,ACUTE,INJECTABLES
206886102,2,ANTIBACTERIALS,ACUTE,INJECTABLES
206886201,4,ANTIBACTERIALS,ACUTE,INJECTABLES
206886202,4,ANTIBACTERIALS,ACUTE,INJECTABLES
259050116,3,GI PRODUCTS,ACUTE,ORALS
259120245,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
259120260,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
259160501,3,PAIN,ACUTE,INJECTABLES
259161001,3,PAIN,ACUTE,INJECTABLES
259477040,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
299590825,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
299591045,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
299591202,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
299591545,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
299591825,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
299591845,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
310020130,1,ONCOLOGICS,CHRONIC,ORALS
310027110,1,MENTAL HEALTH,CHRONIC,ORALS
310027210,1,MENTAL HEALTH,CHRONIC,ORALS
310027460,1,MENTAL HEALTH,CHRONIC,ORALS
310027510,1,MENTAL HEALTH,CHRONIC,ORALS
310027810,1,MENTAL HEALTH,CHRONIC,ORALS
310027910,1,MENTAL HEALTH,CHRONIC,ORALS
310028039,1,MENTAL HEALTH,CHRONIC,ORALS
310028060,1,MENTAL HEALTH,CHRONIC,ORALS
310028139,1,MENTAL HEALTH,CHRONIC,ORALS
310028160,1,MENTAL HEALTH,CHRONIC,ORALS
310028239,1,MENTAL HEALTH,CHRONIC,ORALS
310028260,1,MENTAL HEALTH,CHRONIC,ORALS
310028339,1,MENTAL HEALTH,CHRONIC,ORALS
310028360,1,MENTAL HEALTH,CHRONIC,ORALS
310028460,1,MENTAL HEALTH,CHRONIC,ORALS
310032130,1,ANTIBACTERIALS,ACUTE,INJECTABLES
310072010,4,ONCOLOGICS,ACUTE,INJECTABLES
310075139,1,LIPID REGULATORS,CHRONIC,ORALS
310075190,1,LIPID REGULATORS,CHRONIC,ORALS
310075239,1,LIPID REGULATORS,CHRONIC,ORALS
310075290,1,LIPID REGULATORS,CHRONIC,ORALS
310075430,1,LIPID REGULATORS,CHRONIC,ORALS
310075590,1,LIPID REGULATORS,CHRONIC,ORALS
310653004,4,ANTIDIABETICS,CHRONIC,INJECTABLES
378615146,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
378615149,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
378904005,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
378904505,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
406990603,1,MENTAL HEALTH,CHRONIC,ORALS
406990703,1,MENTAL HEALTH,CHRONIC,ORALS
406990803,1,MENTAL HEALTH,CHRONIC,ORALS
406991003,1,MENTAL HEALTH,CHRONIC,ORALS
406991103,1,MENTAL HEALTH,CHRONIC,ORALS
406991203,1,MENTAL HEALTH,CHRONIC,ORALS
406991501,1,OTHER CNS,ACUTE,ORALS
406991503,1,OTHER CNS,ACUTE,ORALS
406991601,1,OTHER CNS,ACUTE,ORALS
406991701,1,OTHER CNS,ACUTE,ORALS
406992103,1,MENTAL HEALTH,CHRONIC,ORALS
406992203,1,MENTAL HEALTH,CHRONIC,ORALS
409125301,1,PAIN,ACUTE,INJECTABLES
409125601,1,PAIN,ACUTE,INJECTABLES
409161050,1,PAIN,ACUTE,INJECTABLES
