,Unnamed: 0,NDC,Manufacturer,Product,Product Launch Date,Estimated LOE Date,Major Class,Acute/Chronic,Prod Form,Pack Size,Pack Quantity,Date,Year,Month,TRx,Previous_TRx,TRx_cumulative,WAC,Pct_change,Changed,total_avg_TRx,Unnamed: 21,months_since_change
8178,55593,169413212,Novo Nordisk Inc.,OZEMPIC 01/2018 N-N,1/1/2018 0:00,29-Jan,ANTIDIABETICS,CHRONIC,INJECTABLES,1,1.5,2019-01-12,2019,12,160557,143375.0,1294746,514.9533299999999,0.0,0,97772.31034,,0.3333333333333333
8179,55594,169413212,Novo Nordisk Inc.,OZEMPIC 01/2018 N-N,1/1/2018 0:00,29-Jan,ANTIDIABETICS,CHRONIC,INJECTABLES,1,1.5,2020-01-01,2020,1,167316,160557.0,167316,514.9533299999999,0.0,0,97772.31034,,12.133333333333333
8180,55595,169413212,Novo Nordisk Inc.,OZEMPIC 01/2018 N-N,1/1/2018 0:00,29-Jan,ANTIDIABETICS,CHRONIC,INJECTABLES,1,1.5,2020-01-02,2020,2,163877,167316.0,331193,540.7,0.049998065,1,97772.31034,,12.166666666666666
8181,55596,169413212,Novo Nordisk Inc.,OZEMPIC 01/2018 N-N,1/1/2018 0:00,29-Jan,ANTIDIABETICS,CHRONIC,INJECTABLES,1,1.5,2020-01-03,2020,3,198501,163877.0,529694,540.7,0.0,0,97772.31034,,0.03333333333333333
8182,55597,169413212,Novo Nordisk Inc.,OZEMPIC 01/2018 N-N,1/1/2018 0:00,29-Jan,ANTIDIABETICS,CHRONIC,INJECTABLES,1,1.5,2020-01-04,2020,4,189845,198501.0,719539,540.7,0.0,0,97772.31034,,0.06666666666666667
8183,55598,169413212,Novo Nordisk Inc.,OZEMPIC 01/2018 N-N,1/1/2018 0:00,29-Jan,ANTIDIABETICS,CHRONIC,INJECTABLES,1,1.5,2020-01-05,2020,5,191785,189845.0,911324,540.7,0.0,0,97772.31034,,0.1
8184,55599,169413212,Novo Nordisk Inc.,OZEMPIC 01/2018 N-N,1/1/2018 0:00,29-Jan,ANTIDIABETICS,CHRONIC,INJECTABLES,1,1.5,2020-01-06,2020,6,202994,191785.0,1114318,540.7,0.0,0,97772.31034,,0.13333333333333333
8185,55600,169413212,Novo Nordisk Inc.,OZEMPIC 01/2018 N-N,1/1/2018 0:00,29-Jan,ANTIDIABETICS,CHRONIC,INJECTABLES,1,1.5,2020-01-07,2020,7,206320,202994.0,1320638,540.7,0.0,0,97772.31034,,0.16666666666666666
8186,56169,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2017-01-01,2017,1,1273,,1273,1.15824,,0,983.3488372000002,,0.0
8187,56170,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2017-01-02,2017,2,1023,1273.0,2296,1.15824,0.0,0,983.3488372000002,,0.0
8188,56171,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2017-01-03,2017,3,952,1023.0,3248,1.15824,0.0,0,983.3488372000002,,0.0
8189,56172,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2017-01-04,2017,4,668,952.0,3916,1.15824,0.0,0,983.3488372000002,,0.0
8190,56173,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2017-01-05,2017,5,1018,668.0,4934,1.15824,0.0,0,983.3488372000002,,0.0
8191,56174,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2017-01-06,2017,6,899,1018.0,5833,1.15824,0.0,0,983.3488372000002,,0.0
8192,56175,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2017-01-07,2017,7,914,899.0,6747,1.2192,0.052631579000000005,1,983.3488372000002,,0.0
8193,56176,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2017-01-08,2017,8,945,914.0,7692,1.2192,0.0,0,983.3488372000002,,0.03333333333333333
8194,56177,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2017-01-09,2017,9,883,945.0,8575,1.2192,0.0,0,983.3488372000002,,0.06666666666666667
8195,56178,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2017-01-10,2017,10,990,883.0,9565,1.2192,0.0,0,983.3488372000002,,0.1
8196,56179,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2017-01-11,2017,11,978,990.0,10543,1.2192,0.0,0,983.3488372000002,,0.13333333333333333
8197,56180,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2017-01-12,2017,12,1037,978.0,11580,1.2192,0.0,0,983.3488372000002,,0.16666666666666666
8198,56181,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2018-01-01,2018,1,1010,1037.0,1010,1.2192,0.0,0,983.3488372000002,,11.966666666666667
8199,56182,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2018-01-02,2018,2,918,1010.0,1928,1.2192,0.0,0,983.3488372000002,,12.0
8200,56183,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2018-01-03,2018,3,1024,918.0,2952,1.2192,0.0,0,983.3488372000002,,12.033333333333333
8201,56184,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2018-01-04,2018,4,1034,1024.0,3986,1.2192,0.0,0,983.3488372000002,,12.066666666666666
8202,56185,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2018-01-05,2018,5,1079,1034.0,5065,1.2192,0.0,0,983.3488372000002,,12.1
8203,56186,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2018-01-06,2018,6,994,1079.0,6059,1.2192,0.0,0,983.3488372000002,,12.133333333333333
8204,56187,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2018-01-07,2018,7,1035,994.0,7094,1.2192,0.0,0,983.3488372000002,,12.166666666666666
8205,56188,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2018-01-08,2018,8,1074,1035.0,8168,1.2192,0.0,0,983.3488372000002,,12.2
8206,56189,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2018-01-09,2018,9,1013,1074.0,9181,1.28336,0.052624672000000004,1,983.3488372000002,,12.233333333333333
8207,56190,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2018-01-10,2018,10,1105,1013.0,10286,1.28336,0.0,0,983.3488372000002,,0.03333333333333333
8208,56191,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2018-01-11,2018,11,983,1105.0,11269,1.28336,0.0,0,983.3488372000002,,0.06666666666666667
8209,56192,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2018-01-12,2018,12,995,983.0,12264,1.28336,0.0,0,983.3488372000002,,0.1
8210,56193,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2019-01-01,2019,1,1085,995.0,1085,1.28336,0.0,0,983.3488372000002,,11.9
8211,56194,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2019-01-02,2019,2,1015,1085.0,2100,1.28336,0.0,0,983.3488372000002,,11.933333333333334
8212,56195,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2019-01-03,2019,3,1057,1015.0,3157,1.28336,0.0,0,983.3488372000002,,11.966666666666667
8213,56196,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2019-01-04,2019,4,1066,1057.0,4223,1.28336,0.0,0,983.3488372000002,,12.0
8214,56197,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2019-01-05,2019,5,1047,1066.0,5270,1.28336,0.0,0,983.3488372000002,,12.033333333333333
8215,56198,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2019-01-06,2019,6,930,1047.0,6200,1.34752,0.049993765999999995,1,983.3488372000002,,12.066666666666666
8216,56199,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2019-01-07,2019,7,981,930.0,7181,1.34752,0.0,0,983.3488372000002,,0.03333333333333333
8217,56200,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2019-01-08,2019,8,1027,981.0,8208,1.34752,0.0,0,983.3488372000002,,0.06666666666666667
8218,56201,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2019-01-09,2019,9,952,1027.0,9160,1.34752,0.0,0,983.3488372000002,,0.1
8219,56202,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2019-01-10,2019,10,979,952.0,10139,1.34752,0.0,0,983.3488372000002,,0.13333333333333333
8220,56203,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2019-01-11,2019,11,920,979.0,11059,1.34752,0.0,0,983.3488372000002,,0.16666666666666666
8221,56204,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2019-01-12,2019,12,1018,920.0,12077,1.34752,0.0,0,983.3488372000002,,0.2
8222,56205,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2020-01-01,2020,1,967,1018.0,967,1.34752,0.0,0,983.3488372000002,,12.0
8223,56206,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2020-01-02,2020,2,921,967.0,1888,1.34752,0.0,0,983.3488372000002,,12.033333333333333
8224,56207,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2020-01-03,2020,3,950,921.0,2838,1.34752,0.0,0,983.3488372000002,,12.066666666666666
8225,56208,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2020-01-04,2020,4,901,950.0,3739,1.34752,0.0,0,983.3488372000002,,12.1
8226,56209,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2020-01-05,2020,5,832,901.0,4571,1.34752,0.0,0,983.3488372000002,,12.133333333333333
8227,56210,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2020-01-06,2020,6,918,832.0,5489,1.34752,0.0,0,983.3488372000002,,12.166666666666666
8228,56211,60505040205,Apotex Corp,PAXIL 01/1993 ATX,1/1/1993 0:00,3-Sep,MENTAL HEALTH,CHRONIC,ORALS,1,250.0,2020-01-07,2020,7,874,918.0,6363,1.4688,0.090002375,1,983.3488372000002,,12.2
8229,56408,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2014-01-08,2014,8,25,,25,141.446,,0,37.18181818,,0.0
8230,56409,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2014-01-09,2014,9,19,25.0,44,141.446,0.0,0,37.18181818,,0.0
8231,56410,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2014-01-10,2014,10,31,19.0,75,141.446,0.0,0,37.18181818,,0.0
8232,56411,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2014-01-11,2014,11,15,31.0,90,141.446,0.0,0,37.18181818,,0.0
8233,56412,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2014-01-12,2014,12,18,15.0,108,141.446,0.0,0,37.18181818,,0.0
8234,56413,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2015-01-01,2015,1,32,18.0,32,141.446,0.0,0,37.18181818,,0.0
8235,56414,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2015-01-02,2015,2,19,32.0,51,141.446,0.0,0,37.18181818,,0.0
8236,56415,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2015-01-03,2015,3,11,19.0,62,141.446,0.0,0,37.18181818,,0.0
8237,56416,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2015-01-04,2015,4,9,11.0,71,141.446,0.0,0,37.18181818,,0.0
8238,56417,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2015-01-05,2015,5,9,9.0,80,141.446,0.0,0,37.18181818,,0.0
8239,56418,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2015-01-06,2015,6,21,9.0,101,141.446,0.0,0,37.18181818,,0.0
8240,56419,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2015-01-07,2015,7,13,21.0,114,141.446,0.0,0,37.18181818,,0.0
8241,56420,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2015-01-08,2015,8,24,13.0,138,141.446,0.0,0,37.18181818,,0.0
8242,56421,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2015-01-09,2015,9,26,24.0,164,141.446,0.0,0,37.18181818,,0.0
8243,56422,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2015-01-10,2015,10,20,26.0,184,141.446,0.0,0,37.18181818,,0.0
8244,56423,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2015-01-11,2015,11,26,20.0,210,141.446,0.0,0,37.18181818,,0.0
8245,56424,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2015-01-12,2015,12,16,26.0,226,145.464,0.028406599999999997,1,37.18181818,,0.0
8246,56425,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2016-01-01,2016,1,50,16.0,50,145.464,0.0,0,37.18181818,,11.8
8247,56426,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2016-01-02,2016,2,51,50.0,101,145.464,0.0,0,37.18181818,,11.833333333333334
8248,56427,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2016-01-03,2016,3,41,51.0,142,145.464,0.0,0,37.18181818,,11.866666666666667
8249,56428,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2016-01-04,2016,4,31,41.0,173,145.464,0.0,0,37.18181818,,11.9
8250,56429,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2016-01-05,2016,5,33,31.0,206,145.464,0.0,0,37.18181818,,11.933333333333334
8251,56430,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2016-01-06,2016,6,24,33.0,230,145.464,0.0,0,37.18181818,,11.966666666666667
8252,56431,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2016-01-07,2016,7,29,24.0,259,145.464,0.0,0,37.18181818,,12.0
8253,56432,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2016-01-08,2016,8,25,29.0,284,145.464,0.0,0,37.18181818,,12.033333333333333
8254,56433,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2016-01-09,2016,9,30,25.0,314,145.464,0.0,0,37.18181818,,12.066666666666666
8255,56434,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2016-01-10,2016,10,21,30.0,335,145.464,0.0,0,37.18181818,,12.1
8256,56435,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2016-01-11,2016,11,31,21.0,366,145.464,0.0,0,37.18181818,,12.133333333333333
8257,56436,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2016-01-12,2016,12,32,31.0,398,145.464,0.0,0,37.18181818,,12.166666666666666
8258,56437,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2017-01-01,2017,1,31,32.0,31,145.464,0.0,0,37.18181818,,24.0
8259,56438,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2017-01-02,2017,2,26,31.0,57,145.464,0.0,0,37.18181818,,24.033333333333335
8260,56439,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2017-01-03,2017,3,47,26.0,104,145.464,0.0,0,37.18181818,,24.066666666666666
8261,56440,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2017-01-04,2017,4,24,47.0,128,145.464,0.0,0,37.18181818,,24.1
8262,56441,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2017-01-05,2017,5,28,24.0,156,149.6,0.028433152000000003,1,37.18181818,,24.133333333333333
8263,56442,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2017-01-06,2017,6,29,28.0,185,149.6,0.0,0,37.18181818,,0.03333333333333333
8264,56443,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2017-01-07,2017,7,27,29.0,212,149.6,0.0,0,37.18181818,,0.06666666666666667
8265,56444,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2017-01-08,2017,8,35,27.0,247,149.6,0.0,0,37.18181818,,0.1
8266,56445,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2017-01-10,2017,10,31,35.0,278,149.6,0.0,0,37.18181818,,0.16666666666666666
8267,56446,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2017-01-11,2017,11,49,31.0,327,149.6,0.0,0,37.18181818,,0.2
8268,56447,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2017-01-12,2017,12,34,49.0,361,149.6,0.0,0,37.18181818,,0.23333333333333334
8269,56448,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2018-01-01,2018,1,46,34.0,46,149.6,0.0,0,37.18181818,,12.033333333333333
8270,56449,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2018-01-02,2018,2,49,46.0,95,153.9,0.028743316,1,37.18181818,,12.066666666666666
8271,56450,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2018-01-03,2018,3,51,49.0,146,153.9,0.0,0,37.18181818,,0.03333333333333333
8272,56451,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2018-01-04,2018,4,34,51.0,180,153.9,0.0,0,37.18181818,,0.06666666666666667
8273,56452,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2018-01-05,2018,5,24,34.0,204,153.9,0.0,0,37.18181818,,0.1
8274,56453,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2018-01-06,2018,6,24,24.0,228,153.9,0.0,0,37.18181818,,0.13333333333333333
8275,56454,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2018-01-07,2018,7,23,24.0,251,153.9,0.0,0,37.18181818,,0.16666666666666666
8276,56455,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2018-01-08,2018,8,32,23.0,283,153.9,0.0,0,37.18181818,,0.2
8277,56456,58160081152,GlaxoSmithKline Group of Companies,PEDIARIX 01/2003 GSK,1/1/2003 0:00,Unspecified,"VACCINES (PURE, COMB, OTHER)",ACUTE,INJECTABLES,10,0.5,2018-01-09,2018,9,34,32.0,317,153.9,0.0,0,37.18181818,,0.23333333333333334
